elapsed_s,time_since_start_ms,timestamp_local,accelerometer_x_mps2,accelerometer_y_mps2,accelerometer_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyroscope_x_radps,gyroscope_y_radps,gyroscope_z_radps,magnetic_field_x_ut,magnetic_field_y_ut,magnetic_field_z_ut,orientation_azimuth_deg,orientation_pitch_deg,orientation_roll_deg,gnss_available
4568.399,4571321,2019-09-08 11:23:57.945,0.6146,-4.8419,10.1237,-0.092,0.0528,9.8061,0.5015,-0.6257,0.1042,-28.5,-29.37,12.06,286.13,-80.21,-177.78,False
4568.499,4571421,2019-09-08 11:23:58.045,0.7731,-2.238,10.6736,0.0959,-0.0139,9.8061,-0.4379,-0.5569,0.2055,-27.5,-30.19,13.25,285.76,-79.73,-179.67,False
4568.6,4571522,2019-09-08 11:23:58.146,-1.4169,-3.8905,10.4571,0.0698,-0.0314,9.8063,-0.3626,-0.3562,-0.04,-27.62,-30.06,13.06,285.81,-79.93,-179.31,False
4568.699,4571621,2019-09-08 11:23:58.245,-3.4002,-2.0148,10.0993,-0.1017,0.0373,9.806,0.2164,-0.4103,0.0901,-28.06,-29.75,14.0,286.94,-80.28,179.63,False
4568.799,4571721,2019-09-08 11:23:58.345,-0.5236,-1.5653,10.459,-0.111,0.0424,9.8058,0.2848,-0.44,-0.0058,-27.56,-29.81,15.63,290.73,-81.21,178.93,False
4568.899,4571821,2019-09-08 11:23:58.445,-0.6691,-2.8559,9.3514,0.1031,-0.0354,9.806,-0.2789,-0.4151,-0.0167,-27.25,-29.44,15.5,290.95,-81.38,178.02,False
4569.0,4571922,2019-09-08 11:23:58.546,0.6088,-2.1676,10.0911,0.0826,-0.0218,9.8062,-0.2157,-0.4948,0.1267,-27.5,-28.94,16.31,289.82,-80.78,177.5,False
4569.099,4572021,2019-09-08 11:23:58.645,-3.7799,-1.3688,9.5189,0.0054,-0.0133,9.8066,0.1223,-0.4192,0.0656,-27.44,-28.69,17.31,292.19,-81.04,177.85,False
4569.199,4572121,2019-09-08 11:23:58.745,-1.4799,-2.7928,9.8612,-0.0264,0.0087,9.8065,0.0801,-0.4163,0.0683,-27.44,-28.62,17.19,292.92,-81.23,178.38,False
4569.3,4572222,2019-09-08 11:23:58.846,-2.0843,-2.3163,9.6703,-0.0359,0.0105,9.8065,-0.0301,-0.4106,0.1143,-27.06,-29.12,18.94,296.75,-81.36,178.71,False
4569.4,4572322,2019-09-08 11:23:58.946,-1.4333,-2.6364,9.4958,0.0127,-0.0038,9.8066,-0.0085,-0.4154,0.0541,-27.31,-29.31,19.44,296.77,-81.37,178.72,False
4569.499,4572421,2019-09-08 11:23:59.045,-2.2335,-2.3633,9.6569,0.0172,-0.0067,9.8066,0.0124,-0.4468,0.0451,-27.75,-29.62,19.31,295.48,-81.27,178.63,False
4569.599,4572521,2019-09-08 11:23:59.145,-2.8347,-2.2711,9.3065,-0.0227,0.0255,9.8065,-0.0299,-0.3878,0.0262,-26.5,-28.94,20.63,300.36,-81.28,178.3,False
4569.7,4572622,2019-09-08 11:23:59.246,-1.6417,-3.7885,9.0255,-0.0256,0.0355,9.8065,-0.0461,-0.4609,0.0154,-26.75,-28.62,22.13,299.67,-81.61,176.87,False
4569.799,4572721,2019-09-08 11:23:59.345,-1.8778,-0.2671,10.1378,-0.0277,0.0364,9.8065,-0.1853,-0.4419,0.0584,-25.56,-29.25,21.31,296.2,-81.81,173.93,False
4569.9,4572822,2019-09-08 11:23:59.446,-4.3204,-3.1213,9.3916,-0.0014,-0.0154,9.8066,0.1976,-0.2747,0.0337,-25.62,-29.25,22.88,300.32,-81.85,174.99,False
4569.999,4572921,2019-09-08 11:23:59.545,-3.1618,-3.1264,9.4053,-0.0552,0.053,9.8063,0.0072,-0.4569,0.0513,-25.19,-28.87,23.69,303.48,-81.71,175.74,False
4570.099,4573021,2019-09-08 11:23:59.645,-2.185,-3.9682,9.2889,-0.0704,0.0492,9.8062,0.0499,-0.5239,-0.001,-24.56,-29.19,24.88,304.87,-82.15,175.42,False
4570.2,4573122,2019-09-08 11:23:59.746,-0.1318,-2.6479,10.0211,0.0537,-0.0277,9.8064,0.0941,-0.5144,0.0446,-24.56,-28.56,25.94,303.65,-81.78,173.33,False
4570.299,4573221,2019-09-08 11:23:59.845,-3.2606,-1.9611,9.4204,0.0321,-0.0346,9.8064,-0.1142,-0.5127,0.0824,-24.25,-29.19,25.94,304.94,-81.71,173.53,False
4570.399,4573321,2019-09-08 11:23:59.945,-3.9591,-1.4573,8.9055,-0.0662,0.0665,9.8062,-0.1681,-0.4268,0.0243,-23.31,-29.25,26.25,306.58,-82.48,173.38,False
4570.5,4573422,2019-09-08 11:24:00.046,-3.9757,-1.4413,9.1672,-0.0414,0.0488,9.8064,0.1819,-0.4393,0.0472,-22.81,-27.87,27.0,307.53,-82.56,172.86,False
4570.599,4573521,2019-09-08 11:24:00.145,-3.1111,-3.3771,10.0017,0.0368,-0.0253,9.8065,0.2002,-0.5281,0.0578,-22.62,-28.12,27.38,307.39,-82.51,172.77,False
4570.7,4573622,2019-09-08 11:24:00.246,-3.0836,-2.6354,9.7649,0.013,-0.0229,9.8065,-0.0529,-0.4444,0.0164,-20.87,-27.56,28.31,310.38,-82.26,172.24,False
4570.799,4573721,2019-09-08 11:24:00.345,-2.5443,-1.2592,9.8563,0.0171,-0.0088,9.8066,0.0781,-0.4719,0.0471,-21.0,-27.87,29.13,310.94,-82.37,171.63,False
4570.9,4573822,2019-09-08 11:24:00.446,-4.243,-1.9323,9.6486,0.0247,-0.0207,9.8065,-0.074,-0.4279,-0.0013,-20.56,-28.75,29.94,311.56,-82.29,171.39,False
4570.999,4573921,2019-09-08 11:24:00.545,-3.8383,-1.6896,9.2239,-0.0141,0.0327,9.8066,-0.0579999999999999,-0.4881,0.0809,-18.62,-27.62,30.5,313.88,-82.54,169.78,False
4571.099,4574021,2019-09-08 11:24:00.645,-4.1185,-2.2238,9.4906,-0.0191,0.0289999999999999,9.8065,0.0499,-0.45,0.0258,-19.12,-28.31,30.63,313.48,-82.64,169.35,False
4571.199,4574121,2019-09-08 11:24:00.745,-2.7265,-1.3624,9.951,0.0066,-0.0167,9.8065,0.108,-0.4611,0.0539,-17.44,-27.87,30.44,315.05,-82.75,168.98,False
4571.299,4574221,2019-09-08 11:24:00.845,-3.655,-2.8657,9.9674,0.0157,-0.0268,9.8066,-0.2124,-0.4872,0.0162,-17.06,-27.81,30.5,316.98,-82.75,169.88,False
4571.399,4574321,2019-09-08 11:24:00.945,-3.1614,-1.5186,9.1895,-0.0212,0.0626,9.8064,-0.2724,-0.4506,0.0065,-16.62,-28.0,31.06,317.03,-82.86,169.86,False
4571.499,4574421,2019-09-08 11:24:01.045,-4.0135,-0.1613,9.8125,-0.0225,0.047,9.8064,0.3056,-0.4954,0.0386,-15.25,-27.62,31.06,318.97,-83.13,168.66,False
4571.599,4574521,2019-09-08 11:24:01.145,-3.5668,-2.2644,9.7272,0.0297,-0.0458,9.8064,0.317,-0.5089,0.06,-14.37,-27.44,31.88,320.22,-82.69,167.7,False
4571.7,4574622,2019-09-08 11:24:01.246,-3.5576,-2.904,9.4494,0.009,-0.0273,9.8066,-0.1848,-0.4595,0.0687,-13.31,-28.0,32.13,321.76,-82.66,167.79,False
4571.799,4574721,2019-09-08 11:24:01.345,-4.7762,-0.8248,9.8555,-0.0198,0.016,9.8066,-0.0606,-0.5203,0.0917,-11.75,-27.56,32.31,324.36,-82.79,168.57,False
4571.899,4574821,2019-09-08 11:24:01.445,-5.2339,-2.3752,9.663,-0.015,0.0268,9.8066,-0.1159999999999999,-0.4398,-0.0487,-11.37,-28.37,31.88,326.64,-83.17,168.9,False
4571.999,4574921,2019-09-08 11:24:01.545,-3.5525,-1.5028,10.2225,0.0087,0.0153,9.8066,-0.1186,-0.5127,0.0463,-9.75,-27.31,31.69,326.61,-83.47,167.03,False
4572.099,4575021,2019-09-08 11:24:01.645,-4.6685,1.2697,9.5227,-0.0025,0.003,9.8066,0.085,-0.5598,0.1259,-9.44,-28.44,31.69,327.21,-83.75,165.93,False
4572.2,4575122,2019-09-08 11:24:01.746,-3.3919,-0.5759,8.7304,-0.0161,0.0283,9.8065,0.0649,-0.4237,0.037,-9.12,-28.44,30.69,325.97,-83.85,165.3,False
4572.3,4575222,2019-09-08 11:24:01.846,-2.927,-1.3679,8.5796,-0.0069,0.0197,9.8066,-0.0116,-0.4656,0.1122,-7.81,-27.75,30.5,328.06,-84.22,165.34,False
4572.399,4575321,2019-09-08 11:24:01.945,-2.3019,-0.2875,9.4804,-0.0103,0.0192,9.8066,-0.0955,-0.3597,-0.0141,-7.19,-29.19,30.13,331.0,-84.48,166.77,False
4572.499,4575421,2019-09-08 11:24:02.045,-5.2391,-0.8533,10.4365,-0.0114,0.0075,9.8066,-0.0425,-0.4029,-0.0242,-6.5,-29.06,30.06,335.64,-84.86,169.05,False
4572.599,4575521,2019-09-08 11:24:02.145,-3.3480000000000003,-1.3005,9.5963,0.0038,0.0031,9.8066,0.0066,-0.4557,0.0524,-5.5,-29.75,29.63,337.21,-85.09,168.62,False
4572.7,4575622,2019-09-08 11:24:02.246,-3.4045,-0.6056,9.7082,-0.0002,-0.0121,9.8066,-0.0359,-0.4943,0.0606,-5.12,-30.0,29.69,337.59,-85.06,168.99,False
4572.8,4575722,2019-09-08 11:24:02.346,-3.0143,-0.2969,9.2092,-0.0083,-0.0011,9.8066,-0.0076,-0.5029,0.079,-4.62,-29.62,29.0,337.23,-84.9,169.11,False
4572.901,4575823,2019-09-08 11:24:02.447,-3.6603,-0.3867,10.0239,-0.023,0.0156,9.8065,0.019,-0.4468,0.0759,-3.69,-30.12,29.0,343.1,-84.9,172.54,False
4572.999,4575921,2019-09-08 11:24:02.545,-4.8711,-0.3851,10.1563,-0.0037,-0.0132,9.8066,-0.0063,-0.5064,0.0709,-2.69,-29.69,29.0,348.07,-84.99,175.09,False
4573.1,4576022,2019-09-08 11:24:02.646,-3.8918,0.3978,9.5605,0.0007,-0.0153,9.8066,-0.1179,-0.423,0.0409999999999999,-1.5,-29.56,28.5,352.8,-84.99,175.45,False
4573.199,4576121,2019-09-08 11:24:02.745,-2.9979,-0.1514,9.6003,-0.0192,0.0278,9.8065,-0.0484,-0.5156,0.0969,-2.12,-30.62,28.06,353.22,-85.3,177.94,False
4573.299,4576221,2019-09-08 11:24:02.845,-5.0622,0.0941,10.5091,-0.0297,-0.0051,9.8065,-0.0299,-0.5276,0.0979,-1.31,-30.5,27.81,359.79,-85.19,-178.15,False
4573.399,4576321,2019-09-08 11:24:02.945,-4.2798,0.0359,9.4892,-0.0127,-0.0336,9.8065,0.0312,-0.4765,0.0537,-0.37,-30.31,28.06,3.91,-85.15,-176.46,False
4573.5,4576422,2019-09-08 11:24:03.046,-3.4996,0.1111,9.1908,-0.01,-0.0124,9.8066,0.0241,-0.4979,0.0958,-0.31,-30.56,26.56,6.29,-84.89,-174.37,False
4573.6,4576522,2019-09-08 11:24:03.146,-3.1114,-0.3866,9.2419,-0.0123,0.0024,9.8066,-0.0083,-0.4803,0.0439,0.0,-29.94,26.06,8.79,-84.91,-172.14,False
4573.699,4576621,2019-09-08 11:24:03.245,-3.6464,0.5851,10.2475,-0.0148,0.0061,9.8066,-0.1453,-0.4551,0.0599,0.75,-30.06,25.56,15.27,-84.99,-168.51,False
4573.799,4576721,2019-09-08 11:24:03.345,-3.241,-0.0521,10.5138,0.003,0.0143,9.8066,-0.1026,-0.4514,0.0473,0.88,-30.81,24.13,16.76,-85.27,-167.44,False
4573.899,4576821,2019-09-08 11:24:03.445,-2.6492,1.1758,9.1254,0.0002,-0.0048,9.8066,0.0626,-0.396,0.0635,1.5,-31.06,24.25,19.27,-85.29,-167.56,False
4574.0,4576922,2019-09-08 11:24:03.546,-2.8867,1.3363,9.5741,-0.0152,0.0013,9.8066,0.0475,-0.4152,0.0914,1.25,-30.62,23.25,19.69,-85.09,-165.09,False
4574.099,4577021,2019-09-08 11:24:03.645,-3.1391,0.1062,9.8403,-0.0114,0.0093,9.8066,0.0039,-0.4459,0.0629,2.06,-30.87,22.75,25.31,-84.9,-162.68,False
4574.2,4577122,2019-09-08 11:24:03.746,-3.4749,0.609,10.4116,-0.0002,-0.0323,9.8065,-0.0023,-0.4304,0.0178,2.25,-31.19,23.06,25.83,-84.63,-162.37,False
4574.3,4577222,2019-09-08 11:24:03.846,-4.4805,0.3464,10.375,0.0096,-0.0327,9.8066,-0.1337,-0.3733,-0.0198,2.44,-30.81,21.31,24.77,-84.65,-164.06,False
4574.399,4577321,2019-09-08 11:24:03.945,-2.4166,-0.1984,9.7343,0.0043,0.0252,9.8066,-0.1561,-0.411,0.0238,3.44,-30.0,20.88,27.99,-84.56,-163.86,False
4574.499,4577421,2019-09-08 11:24:04.045,-2.9175,0.7276,9.2296,-0.0087,0.0119,9.8066,-0.0111,-0.3621,0.0051,3.25,-30.75,19.94,30.72,-84.58,-162.17,False
4574.6,4577522,2019-09-08 11:24:04.146,-3.7874,1.1688,10.4744,-0.0275,-0.0124,9.8066,0.1466,-0.5036,0.1083,3.38,-30.44,18.88,32.39,-84.61,-161.21,False
4574.7,4577622,2019-09-08 11:24:04.246,-2.9903,0.8036,10.2667,-0.0242,-0.0206,9.8065,-0.145,-0.4578,0.0514,3.69,-30.25,18.5,38.72,-84.43,-158.7,False
4574.8,4577722,2019-09-08 11:24:04.346,-2.8583,0.3427,9.9863,-0.004,0.0179,9.8065,-0.1222,-0.4064,-0.0042,3.75,-31.19,17.69,42.13,-84.45,-156.82,False
4574.899,4577821,2019-09-08 11:24:04.445,-1.4613,1.1637,9.5587,-0.005,-0.0075,9.8066,0.124,-0.4444,0.0979,3.56,-31.31,17.0,43.05,-84.17,-157.43,False
4575.002,4577924,2019-09-08 11:24:04.548,-3.8937,0.8982,11.3286,-0.0469,-0.0367,9.8064,-0.0139999999999999,-0.3674,-0.0047,4.25,-31.81,17.06,43.61,-83.92,-157.51,False
4575.099,4578021,2019-09-08 11:24:04.645,-5.3444,-0.0883,9.2096,-0.0396,-0.0431,9.8064,-0.0722,-0.5287,0.0999,3.81,-31.87,15.69,46.1,-83.03,-157.95,False
4575.2,4578122,2019-09-08 11:24:04.746,-2.6806,3.0957,10.222,0.0176,0.0129,9.8066,0.0549,-0.3113,0.0576,3.88,-31.12,15.13,48.32,-82.89,-157.51,False
4575.299,4578221,2019-09-08 11:24:04.845,-3.8726,1.1208,9.7281,0.0015,0.0015,9.8066,-0.0099,-0.3982,0.0723,4.31,-31.69,15.06,47.17,-82.97,-158.69,False
4575.399,4578321,2019-09-08 11:24:04.945,-1.9751,0.7117,9.6536,0.0011,0.0012,9.8066,-0.0075,-0.3949,0.0537,3.81,-32.0,13.94,48.11,-83.07,-159.47,False
4575.499,4578421,2019-09-08 11:24:05.045,-2.9793,0.9301,9.4126,-0.0086,-0.0017,9.8066,0.0197,-0.4306,0.1219,3.38,-31.5,13.88,43.91,-83.0,-158.98,False
4575.599,4578521,2019-09-08 11:24:05.145,-2.3066,1.6352,9.713,-0.0018,0.0015,9.8066,0.0724,-0.4536,0.0852,3.81,-32.75,12.63,53.74,-82.85,-157.75,False
4575.7,4578622,2019-09-08 11:24:05.246,-3.0043,3.3509,10.7094,-0.0007,-0.0006,9.8066,-0.0389,-0.4954,0.1403,3.88,-32.5,12.13,56.21,-82.71,-157.99,False
4575.799,4578721,2019-09-08 11:24:05.345,-3.2430000000000003,2.9401,10.6994,-0.0288,-0.0436,9.8065,0.0225,-0.411,0.0098,3.63,-32.19,12.0,55.92,-82.7,-158.27,False
4575.899,4578821,2019-09-08 11:24:05.445,-3.5724,1.8035,10.4449,-0.0321,-0.0544,9.8064,-0.0486,-0.4639,-0.0415,3.69,-32.5,10.75,58.71,-82.61,-159.09,False
4575.999,4578921,2019-09-08 11:24:05.545,-2.1398,2.9592,8.8552,0.0154,-0.0116,9.8065,-0.2593,-0.4197,0.0402,4.38,-32.19,9.5,59.86,-82.33,-162.37,False
4576.1,4579022,2019-09-08 11:24:05.646,-0.2956,2.1585,9.7321,0.0062,0.0072,9.8066,-0.0759,-0.3083,0.0436,3.69,-32.0,8.44,70.16,-82.37,-163.35,False
4576.199,4579121,2019-09-08 11:24:05.745,-2.1589,2.339,10.6451,-0.0204,0.0006,9.8066,-0.1037,-0.4969,0.1029,3.5,-33.81,7.56,74.43,-82.2,-162.37,False
4576.299,4579221,2019-09-08 11:24:05.845,-1.2478,2.1896,9.3672,-0.0005,0.0108,9.8066,-0.0135,-0.4223,-0.0187,3.31,-32.87,6.81,76.54,-82.17,-162.17,False
4576.4,4579322,2019-09-08 11:24:05.946,-1.4388,3.3314,9.8601,-0.018,0.0033,9.8066,0.0491,-0.5701,0.1108,3.13,-34.19,6.5,77.93,-82.01,-163.14,False
4576.499,4579421,2019-09-08 11:24:06.045,-1.8869,1.9699,10.5473,-0.0337,-0.0065,9.8065,-0.0168,-0.4799,-0.0153,3.19,-33.81,5.25,104.24,-81.62,-162.87,False
4576.599,4579521,2019-09-08 11:24:06.145,0.6858,3.7793,9.5436,0.0412,0.0196,9.8065,-0.0343,-0.4938,0.155,2.13,-33.69,4.75,104.71,-81.51,-162.54,False
4576.699,4579621,2019-09-08 11:24:06.245,1.7735,2.0504,9.1434,0.0422,0.0032,9.8065,-0.088,-0.4738,0.066,1.44,-33.94,4.06,123.35,-81.71,-160.07,False
4576.8,4579722,2019-09-08 11:24:06.346,1.9236,2.4208,9.6498,-0.0065,0.0072,9.8066,0.1798,-0.5697,0.1029,0.81,-33.06,3.38,140.52,-81.56,-159.54,False
4576.9,4579822,2019-09-08 11:24:06.446,0.5273,2.7376,9.7242,-0.0066,0.0041,9.8066,0.1633,-0.4528,-0.0026,-0.19,-33.25,2.63,154.24,-81.41,-159.8,False
4576.999,4579921,2019-09-08 11:24:06.545,3.1931,1.3219999999999998,9.8147,-0.002,0.0344,9.8065,-0.2095,-0.5636,0.0875,-0.62,-33.06,2.13,185.68,-81.24,-160.67,False
4577.099,4580021,2019-09-08 11:24:06.645,3.0714,0.9447,9.9632,-0.0157,0.0078,9.8065,-0.1138,-0.5491,0.0929,-0.5,-32.94,0.94,175.72,-81.0,-161.57,False
4577.199,4580121,2019-09-08 11:24:06.745,2.8138,-0.1782,10.4718,-0.0067,-0.0059,9.8066,-0.0295,-0.4755,0.0653,-1.75,-33.75,0.5,203.13,-81.07,-162.02,False
4577.299,4580221,2019-09-08 11:24:06.845,2.291,-0.7278,10.0472,0.0008,0.0033,9.8066,-0.0277,-0.4506,0.0459,-2.31,-33.06,0.0,202.96,-81.11,-162.15,False
4577.4,4580322,2019-09-08 11:24:06.946,4.3108,-0.7983,9.6954,0.0179,-0.0166,9.8066,0.0241,-0.4643,0.0259,-2.5,-33.75,-0.56,201.68,-81.03,-160.67,False
4577.5,4580422,2019-09-08 11:24:07.046,2.9132,-1.216,9.9043,-0.0024,-0.0103,9.8065,0.0968,-0.4875,0.1076,-3.94,-34.25,-1.06,219.33,-80.91,-160.91,False
4577.599,4580521,2019-09-08 11:24:07.145,2.9497,-0.2447,10.2665,0.0042,0.019,9.8066,-0.1349,-0.4705,0.0836,-3.69,-33.56,-1.75,216.36,-80.78,-160.93,False
4577.699,4580621,2019-09-08 11:24:07.245,3.1436,-1.3793,10.4631,0.016,0.0294,9.8065,-0.135,-0.4601,0.0622,-5.12,-33.94,-2.37,222.92,-80.65,-161.02,False
4577.799,4580721,2019-09-08 11:24:07.345,2.8895,-1.776,9.8981,0.0316,0.0331,9.8065,0.0813,-0.5143,0.1075,-6.06,-33.56,-2.69,226.3,-80.66,-160.71,False
4577.9,4580822,2019-09-08 11:24:07.446,2.6946,-1.3838,10.3097,0.0123,-0.0021,9.8066,-0.0168,-0.4653,0.0343,-6.62,-33.75,-2.5,235.57,-80.52,-159.04,False
4577.999,4580921,2019-09-08 11:24:07.545,2.1498,-1.8249,8.6696,-0.0646,-0.0512,9.8063,0.2542,-0.6105,0.2059,-7.5,-34.31,-3.44,232.06,-80.7,-160.1,False
4578.099,4581021,2019-09-08 11:24:07.645,2.8775,-0.9119,9.9768,-0.062,-0.0627,9.8062,0.2282,-0.4885,0.1016,-8.06,-33.44,-2.69,237.16,-80.64,-160.46,False
4578.2,4581122,2019-09-08 11:24:07.746,3.1395,-1.3809,9.9403,0.0627,0.0407,9.8064,-0.2153,-0.4576,0.1045,-9.25,-34.25,-2.5,243.68,-80.48,-160.56,False
4578.299,4581221,2019-09-08 11:24:07.845,3.0838,-0.937,10.2356,0.0307,0.0154,9.8065,-0.1358,-0.5345,0.1115,-10.12,-34.19,-2.81,243.39,-80.09,-159.79,False
4578.399,4581321,2019-09-08 11:24:07.945,4.1637,-1.2938,11.3511,0.04,0.0195,9.8065,-0.129,-0.5717,0.0822,-10.25,-33.19,-3.56,242.4,-80.26,-158.46,False
4578.499,4581421,2019-09-08 11:24:08.045,3.2796,-2.5864,10.9984,0.0262,0.0322,9.8065,0.0079,-0.4848,-0.0508,-12.06,-34.5,-3.37,250.84,-80.02,-158.25,False
4578.6,4581522,2019-09-08 11:24:08.146,1.8799,-2.6488,9.5897,-0.0131,-0.002,9.8066,-0.1026,-0.4779,0.0577,-12.31,-32.75,-5.0,244.35,-80.23,-160.23,False
4578.7,4581622,2019-09-08 11:24:08.246,0.3711,-2.952,9.5714,0.0024,0.0022,9.8066,-0.1507,-0.4594,0.0344,-13.19,-33.31,-3.56,248.91,-79.99,-160.8,False
4578.799,4581721,2019-09-08 11:24:08.345,0.7873,-1.9246,10.4118,-0.0166,0.0007,9.8066,0.1498,-0.5259,0.17,-13.37,-33.37,-3.87,248.23,-79.82,-161.17,False
4578.899,4581821,2019-09-08 11:24:08.445,2.0334,-2.7609,10.1404,-0.0055,-0.0163,9.8065,0.0642,-0.3407,0.0032,-14.25,-33.62,-3.69,249.32,-79.72,-161.75,False
4579.0,4581922,2019-09-08 11:24:08.546,1.0913,-2.4625,9.6452,-0.013,-0.0012,9.8066,-0.0534,-0.4832,0.0923,-16.06,-33.37,-3.0,256.08,-79.68,-162.54,False
4579.099,4582021,2019-09-08 11:24:08.645,1.5257,-3.1502,9.3371,-0.0351,-0.0071,9.8065,-0.0232,-0.5012,0.0418,-16.31,-33.37,-2.81,255.82,-79.79,-163.07,False
4579.2,4582122,2019-09-08 11:24:08.746,1.1812,-2.7587,10.0922,0.0244,0.0118,9.8066,-0.0296,-0.48,0.0687,-17.19,-33.56,-2.94,256.18,-79.62,-163.54,False
4579.299,4582221,2019-09-08 11:24:08.845,0.039,-2.8075,9.5414,-0.0383,-0.0131,9.8065,0.1204,-0.5825,0.1265,-18.25,-32.94,-2.56,259.57,-80.05,-162.96,False
4579.4,4582322,2019-09-08 11:24:08.946,-1.2448,-3.6739,9.4679,0.02,-0.0015,9.8066,-0.3729,-0.0714,-0.1649,-18.12,-33.31,-2.56,259.45,-80.17,-163.3,False
4579.499,4582421,2019-09-08 11:24:09.045,-1.7,-1.7839,9.1619,-0.0391,-0.0004,9.8065,-0.0792,-0.4067,0.0919,-18.75,-32.87,-2.31,262.56,-80.32,-164.55,False
4579.599,4582521,2019-09-08 11:24:09.145,0.3795,-2.4781,9.2306,0.0419,0.0148,9.8065,0.1242,-0.3134,0.0776,-19.62,-32.56,-2.06,263.0,-80.02,-164.74,False
4579.699,4582621,2019-09-08 11:24:09.245,0.2911,-1.7926,9.0171,0.0916,0.006,9.8061,-0.0146,-0.3187,-0.0511,-19.56,-33.0,-1.31,264.55,-79.31,-164.65,False
4579.799,4582721,2019-09-08 11:24:09.345,-0.7287,-4.2495,9.2911,-0.0909,-0.0265,9.8062,0.1314,-0.1586,-0.0952,-21.06,-32.56,-1.12,264.39,-79.25,-165.74,False
4579.899,4582821,2019-09-08 11:24:09.445,-1.3431,-1.6042,8.7382,-0.1079,-0.0247,9.806,0.1026,-0.2513,0.0377,-20.69,-32.31,-0.5,268.04,-79.97,-166.37,False
4579.999,4582921,2019-09-08 11:24:09.545,0.8421,-0.1621,10.3579,0.0632,0.0261,9.8064,-0.093,-0.2482,0.0621,-21.44,-32.81,-0.37,266.96,-80.05,-167.11,False
4580.1,4583022,2019-09-08 11:24:09.646,-0.7744,-0.2643,10.3326,0.0477,0.025,9.8064,-0.0309,-0.1738,-0.0293,-21.62,-32.62,-0.62,263.73,-79.76,-168.17,False
4580.199,4583121,2019-09-08 11:24:09.745,0.1407,-0.755,10.0069,-0.0241,0.0035,9.8065,-0.0647,-0.0668,-0.0317,-21.5,-32.0,0.06,265.18,-79.81,-169.06,False
4580.3,4583222,2019-09-08 11:24:09.846,-0.4892,-0.0342,10.2872,-0.0325,0.0127,9.8065,-0.0043,-0.0563,-0.0978,-21.25,-32.56,-0.94,261.0,-80.01,-170.57,False
4580.4,4583322,2019-09-08 11:24:09.946,-0.0862,1.2751,9.8503,0.019,0.0365,9.8065,-0.0312,-0.0423,-0.0395,-20.69,-32.25,-0.81,258.08,-79.82,-173.88,False
4580.5,4583422,2019-09-08 11:24:10.046,-0.312,2.7114,10.0355,0.0261,0.0249,9.8065,-0.0551,0.0269,0.0048,-20.44,-32.69,-0.25,258.17,-79.81,-175.15,False
4580.599,4583521,2019-09-08 11:24:10.145,-1.0638,0.9345,8.6637,-0.0653,-0.0244,9.8063,0.0645,0.1291,-0.0663,-21.62,-33.06,-0.37,259.78,-79.58,-174.65,False
4580.7,4583622,2019-09-08 11:24:10.246,0.5165,-0.0517,9.5785,-0.0263,0.0015,9.8066,0.1008,0.0511,-0.0497,-20.19,-32.69,-0.44,258.45,-79.84,-174.89,False
4580.799,4583721,2019-09-08 11:24:10.345,-0.7978,0.1564,10.1982,0.0025,0.0139999999999999,9.8065,-0.0016,0.1984,-0.1016,-20.25,-33.25,-0.44,256.91,-79.88,-176.64,False
4580.9,4583822,2019-09-08 11:24:10.446,-1.3625,1.5751,10.4947,0.0222,-0.005,9.8066,-0.1,0.1389,0.0409999999999999,-20.87,-32.19,-0.5,257.71,-79.91,-177.12,False
4580.999,4583921,2019-09-08 11:24:10.545,-1.6335,1.4377,9.4227,-0.0059,-0.0291,9.8065,-0.0708,0.3096,-0.0294,-19.5,-31.69,-1.81,253.44,-80.12,-174.57,False
4581.099,4584021,2019-09-08 11:24:10.645,-0.263,0.865,10.1593,0.0361,-0.0019,9.8065,-0.0288,0.351,-0.033,-19.87,-32.25,-1.31,257.58,-79.94,-173.67,False
4581.2,4584122,2019-09-08 11:24:10.746,-1.6497,3.6995,11.3315,0.0619,0.0316,9.8064,-0.1184,0.2263,0.0403,-19.69,-31.87,-1.81,254.68,-79.99,-174.13,False
4581.299,4584221,2019-09-08 11:24:10.845,0.381,0.9077,10.2675,0.1391,0.0236,9.8056,-0.1777,0.1647,0.1415,-19.56,-31.94,-2.5,254.95,-79.29,-172.71,False
4581.4,4584322,2019-09-08 11:24:10.946,-1.187,2.0801,8.7061,-0.0763,-0.0149,9.8063,-0.1666,0.3345,-0.2252,-19.0,-32.5,-2.94,253.48,-79.31,-170.32,False
4581.5,4584422,2019-09-08 11:24:11.046,-1.6237,4.4054,9.0663,-0.0162,0.0188,9.8066,-0.0613,0.2454,-0.0915,-18.31,-32.56,-3.44,250.92,-79.63,-171.72,False
4581.599,4584521,2019-09-08 11:24:11.145,-2.7812,4.0735,8.4758,-0.0442,-0.0815,9.8062,0.0404,0.4379,-0.0204,-18.87,-33.19,-3.94,252.26,-79.77,-169.16,False
4581.7,4584622,2019-09-08 11:24:11.246,-2.8253,0.5952,9.2236,-0.0345,-0.0681,9.8063,0.0003,0.2852,0.0686,-19.0,-32.94,-4.37,254.88,-79.53,-165.85,False
